,idx,lat,long
42319,42319,49.83035,24.03669
42320,42320,49.83019,24.03669
42321,42321,49.87976,24.03684
42322,42322,49.85101,24.03677
42323,42323,49.83299,24.03676
42324,42324,49.83286,24.03674
42325,42325,49.90396,24.03685
42326,42326,49.83042,24.03671
42327,42327,49.88263,24.03686
42328,42328,49.86708,24.03676
42329,42329,49.86723,24.03676
42330,42330,49.84064,24.03671
42331,42331,49.86179,24.03674
42332,42332,49.83735,24.03671
42333,42333,49.82431,24.03682
42334,42334,49.86702,24.03678
42335,42335,49.8007,24.0368
42336,42336,49.80016,24.03681
42337,42337,49.8824,24.03689
42338,42338,49.87931,24.0369
42339,42339,49.88095,24.03691
42340,42340,49.88231,24.03692
42341,42341,49.85316,24.03682
42342,42342,49.86708,24.03682
42343,42343,49.85325,24.03692
42344,42344,49.82415,24.0369
42345,42345,49.85981,24.03681
42346,42346,49.83033,24.03679
42347,42347,49.8379,24.03681
42348,42348,49.86704,24.03685
42349,42349,49.82964,24.03687
42350,42350,49.88048,24.03696
42351,42351,49.8236,24.03694
42352,42352,49.89861,24.03697
42353,42353,49.83891,24.03684
42354,42354,49.85988,24.03685
42355,42355,49.88008,24.03698
42356,42356,49.86814,24.0369
42357,42357,49.82891,24.03698
42358,42358,49.82583,24.03688
42359,42359,49.83039,24.03686
42360,42360,49.8112,24.03686
42361,42361,49.85073,24.03694
42362,42362,49.81177,24.03687
42363,42363,49.86919,24.03689
42364,42364,49.89866,24.03702
42365,42365,49.90389,24.03703
42366,42366,49.88184,24.03703
42367,42367,49.88101,24.03704
42368,42368,49.83387,24.03698
42369,42369,49.79826,24.03698
42370,42370,49.88094,24.03706
42371,42371,49.79947,24.03699
42372,42372,49.86921,24.03695
42373,42373,49.85255,24.03704
42374,42374,49.79694,24.03698
42375,42375,49.90395,24.03708
42376,42376,49.87083,24.03697
42377,42377,49.81349,24.03693
42378,42378,49.79803,24.03702
42379,42379,49.87087,24.03699
42380,42380,49.86786,24.03702
42381,42381,49.86781,24.03702
42382,42382,49.85261,24.03708
42383,42383,49.79492,24.03702
42384,42384,49.88022,24.03713
42385,42385,49.87259,24.03704
42386,42386,49.83583,24.03701
42387,42387,49.87894,24.03715
42388,42388,49.81355,24.03699
42389,42389,49.7997,24.03708
42390,42390,49.83026,24.03702
42391,42391,49.88096,24.03717
42392,42392,49.88015,24.03717
42393,42393,49.86788,24.03709
42394,42394,49.86635,24.03709
42395,42395,49.83883,24.03705
42396,42396,49.86763,24.03711
42397,42397,49.88026,24.0372
42398,42398,49.86783,24.03712
42399,42399,49.88104,24.0372
42400,42400,49.88284,24.03721
42401,42401,49.88053,24.03721
42402,42402,49.8129,24.03706
42403,42403,49.88034,24.03722
42404,42404,49.85207,24.03722
42405,42405,49.88062,24.03723
42406,42406,49.88097,24.03724
42407,42407,49.86628,24.03714
42408,42408,49.82175,24.03717
42409,42409,49.86873,24.03715
42410,42410,49.88022,24.03725
42411,42411,49.86765,24.03718
42412,42412,49.86635,24.03717
42413,42413,49.81625,24.03721
42414,42414,49.82768,24.03714
42415,42415,49.84707,24.03717
42416,42416,49.81336,24.03711
42417,42417,49.87222,24.03719
42418,42418,49.87961,24.03729
42419,42419,49.85208,24.03728
42420,42420,49.88184,24.0373
42421,42421,49.86877,24.0372
42422,42422,49.88052,24.0373
42423,42423,49.88026,24.0373
42424,42424,49.86209,24.03721
42425,42425,49.83847,24.03716
42426,42426,49.83023,24.03717
42427,42427,49.88033,24.03732
42428,42428,49.89867,24.03733
42429,42429,49.88059,24.03732
42430,42430,49.86736,24.03725
42431,42431,49.82765,24.0372
42432,42432,49.86747,24.03725
42433,42433,49.83029,24.03719
42434,42434,49.82536,24.03724
42435,42435,49.82902,24.03734
42436,42436,49.82772,24.03722
42437,42437,49.88074,24.03735
42438,42438,49.85082,24.03729
42439,42439,49.81628,24.0373
42440,42440,49.81214,24.03727
42441,42441,49.86204,24.03727
42442,42442,49.8986,24.03737
42443,42443,49.83196,24.03726
42444,42444,49.82188,24.0373
42445,42445,49.88241,24.03738
42446,42446,49.86842,24.03729
42447,42447,49.35394,24.03725
42448,42448,49.88309,24.03739
42449,42449,49.8791,24.03732
42450,42450,49.82768,24.03727
42451,42451,49.8682,24.03731
42452,42452,49.82146,24.03733
42453,42453,49.75453,24.03726
42454,42454,49.88068,24.03741
42455,42455,49.8411,24.03731
42456,42456,49.86721,24.03733
42457,42457,49.88097,24.03743
42458,42458,49.86711,24.03734
42459,42459,49.86707,24.03735
42460,42460,49.88104,24.03744
42461,42461,49.86961,24.03731
42462,42462,49.86842,24.03736
42463,42463,49.88148,24.03745
42464,42464,49.86795,24.03737
42465,42465,49.86701,24.03736
42466,42466,49.88078,24.03746
42467,42467,49.84092,24.03735
42468,42468,49.81612,24.03739
42469,42469,49.91158,24.03746
42470,42470,49.86799,24.03739
42471,42471,49.86817,24.03739
42472,42472,49.88264,24.03749
42473,42473,49.86955,24.03734
42474,42474,49.86721,24.0374
42475,42475,49.86699,24.0374
42476,42476,49.88072,24.03749
42477,42477,49.80139,24.03741
42478,42478,49.86793,24.03742
42479,42479,49.86707,24.03741
42480,42480,49.86711,24.03742
42481,42481,49.86701,24.03743
42482,42482,49.82996,24.03739
42483,42483,49.81292,24.03737
42484,42484,49.81618,24.03748
42485,42485,49.46303,24.03741
42486,42486,49.80948,24.03741
42487,42487,49.86798,24.03746
42488,42488,49.8,24.03747
42489,42489,49.8124,24.03748
42490,42490,49.89889,24.03756
42491,42491,49.86962,24.03742
42492,42492,49.80979,24.03745
42493,42493,49.82901,24.03759
42494,42494,49.86956,24.03744
42495,42495,49.82752,24.0375
42496,42496,49.83003,24.03747
42497,42497,49.8808,24.03761
42498,42498,49.88074,24.03761
42499,42499,49.82454,24.03757
42500,42500,49.88226,24.03762
42501,42501,49.89882,24.03762
42502,42502,49.88094,24.03762
42503,42503,49.88211,24.03763
42504,42504,49.87056,24.0375
42505,42505,49.83337,24.03756
42506,42506,49.84468,24.03756
42507,42507,49.82865,24.03768
42508,42508,49.81204,24.03757
42509,42509,49.88185,24.03766
42510,42510,49.82753,24.03756
42511,42511,49.881,24.03766
42512,42512,49.82839,24.03761
42513,42513,49.83032,24.03754
42514,42514,49.85499,24.03761
42515,42515,49.88092,24.03769
42516,42516,49.88022,24.03769
42517,42517,49.83333,24.03762
42518,42518,49.83026,24.03756
42519,42519,49.87056,24.03758
42520,42520,49.86904,24.0376
42521,42521,49.88088,24.03772
42522,42522,49.88236,24.03773
42523,42523,49.88078,24.03773
42524,42524,49.88071,24.03773
42525,42525,49.86925,24.0376
42526,42526,49.83366,24.03765
42527,42527,49.83175,24.03762
42528,42528,49.88006,24.03774
42529,42529,49.87081,24.03762
42530,42530,49.82457,24.0377
42531,42531,49.88097,24.03774
42532,42532,49.87817,24.03775
42533,42533,49.8471,24.03766
42534,42534,49.83869,24.03761
42535,42535,49.8242,24.03774
42536,42536,49.88387,24.03778
42537,42537,49.82214,24.0377
42538,42538,49.88021,24.03779
42539,42539,49.81039,24.03766
42540,42540,49.88091,24.03781
42541,42541,49.83525,24.03774
42542,42542,49.82732,24.03771
42543,42543,49.83363,24.03773
42544,42544,49.88077,24.03783
42545,42545,49.88008,24.03783
42546,42546,49.8782,24.0378
42547,42547,49.88069,24.03783
42548,42548,49.90361,24.03785
42549,42549,49.87993,24.03784
42550,42550,49.81516,24.03777
42551,42551,49.81257,24.03772
42552,42552,49.82611,24.03776
42553,42553,49.85933,24.03777
42554,42554,49.82424,24.03785
42555,42555,49.8336,24.0378
42556,42556,49.89938,24.03789
42557,42557,49.85155,24.0378
42558,42558,49.84196,24.0378
42559,42559,49.83788,24.03773
42560,42560,49.80595,24.0378
42561,42561,49.86865,24.03778
42562,42562,49.82887,24.03793
42563,42563,49.86234,24.03783
42564,42564,49.88253,24.03793
42565,42565,49.87997,24.03792
42566,42566,49.8686,24.03783
42567,42567,49.85939,24.03783
42568,42568,49.90019,24.03794
42569,42569,49.86227,24.03784
42570,42570,49.89969,24.03794
42571,42571,49.85927,24.03785
42572,42572,50.36059,24.03792
42573,42573,49.87204,24.03785
42574,42574,49.85087,24.03789
42575,42575,49.86967,24.03782
42576,42576,49.81448,24.03785
42577,42577,49.81383,24.03783
42578,42578,49.88405,24.03797
42579,42579,49.99303,24.03769
42580,42580,49.89936,24.03799
42581,42581,49.88228,24.03798
42582,42582,49.86962,24.03785
42583,42583,49.85935,24.03789
42584,42584,49.81355,24.03784
42585,42585,49.86868,24.03788
42586,42586,49.90051,24.038
42587,42587,49.88303,24.038
42588,42588,49.85943,24.03791
42589,42589,49.91175,24.038
42590,42590,49.86967,24.03788
42591,42591,49.86863,24.03792
42592,42592,49.82811,24.03792
42593,42593,49.90017,24.03804
42594,42594,49.8799,24.03803
42595,42595,49.8708,24.03794
42596,42596,49.84117,24.03792
42597,42597,49.89972,24.03804
42598,42598,49.90362,24.03805
42599,42599,49.86963,24.03791
42600,42600,49.88189,24.03805
42601,42601,49.87074,24.03797
42602,42602,49.81689,24.03796
42603,42603,49.8548,24.03799
42604,42604,50.36063,24.03805
42605,42605,49.8295,24.038
42606,42606,50.0182,24.03794
42607,42607,49.87085,24.03799
42608,42608,49.8707,24.03795
42609,42609,49.87978,24.03808
42610,42610,49.84324,24.038
42611,42611,49.9005,24.0381
42612,42612,49.84468,24.03801
42613,42613,49.85151,24.03804
42614,42614,49.84481,24.03807
42615,42615,49.82704,24.03799
42616,42616,49.82226,24.03805
42617,42617,49.87075,24.03803
42618,42618,49.83076,24.03801
42619,42619,49.87071,24.03801
42620,42620,49.82896,24.03816
42621,42621,49.8433,24.0381
42622,42622,49.81271,24.03804
42623,42623,49.8679,24.03811
42624,42624,49.81217,24.03812
42625,42625,49.80592,24.03811
42626,42626,49.8798,24.0382
42627,42627,49.87972,24.0382
42628,42628,49.91231,24.0382
42629,42629,49.87277,24.03812
42630,42630,49.827,24.03811
42631,42631,49.94991,24.03813
42632,42632,49.70344,24.03822
42633,42633,49.86457,24.03814
42634,42634,49.85144,24.0382
42635,42635,49.86451,24.03816
42636,42636,49.84056,24.03811
42637,42637,49.88032,24.03827
42638,42638,49.84714,24.03822
42639,42639,49.88037,24.03827
42640,42640,49.86873,24.03817
42641,42641,49.8308,24.03817
42642,42642,49.90105,24.03831
42643,42643,49.86784,24.03824
42644,42644,49.7434,24.03816
42645,42645,49.88042,24.03832
42646,42646,49.85118,24.03828
42647,42647,49.88036,24.03834
42648,42648,49.82955,24.03826
42649,42649,49.88031,24.03834
42650,42650,49.86002,24.03824
42651,42651,49.87854,24.0383
42652,42652,49.90345,24.03836
42653,42653,49.82341,24.03833
42654,42654,49.8232,24.03833
42655,42655,49.85087,24.03833
42656,42656,49.81238,24.0383
42657,42657,49.87965,24.03838
42658,42658,49.8804,24.03839
42659,42659,49.83671,24.03826
42660,42660,49.81498,24.03833
42661,42661,49.83977,24.03826
42662,42662,49.83971,24.03826
42663,42663,49.9035,24.03844
42664,42664,49.82566,24.03837
42665,42665,50.01871,24.03831
42666,42666,49.87969,24.03844
42667,42667,49.86974,24.03831
42668,42668,49.87961,24.03846
42669,42669,49.86716,24.03839
42670,42670,49.82323,24.03843
42671,42671,49.86968,24.03833
42672,42672,49.86868,24.03837
42673,42673,49.87968,24.0385
42674,42674,49.8143,24.03841
42675,42675,49.91223,24.03851
42676,42676,49.86975,24.03837
42677,42677,49.82294,24.03847
42678,42678,49.90336,24.03853
42679,42679,49.82768,24.03854
42680,42680,49.80757,24.03843
42681,42681,49.87089,24.03839
42682,42682,49.87845,24.03849
42683,42683,49.8697,24.03839
42684,42684,49.86716,24.03847
42685,42685,49.81258,24.03841
42686,42686,49.88128,24.03854
42687,42687,49.88052,24.03854
42688,42688,49.86722,24.03847
42689,42689,49.87989,24.03855
42690,42690,49.87984,24.03856
42691,42691,49.8708,24.03843
42692,42692,49.8297,24.03844
42693,42693,49.81442,24.03847
42694,42694,49.88083,24.03857
42695,42695,49.83711,24.03844
42696,42696,49.88072,24.03858
42697,42697,49.87091,24.03845
42698,42698,49.8277,24.03861
42699,42699,49.90341,24.03861
42700,42700,49.87076,24.03846
42701,42701,49.81523,24.03855
42702,42702,49.80642,24.03851
42703,42703,49.8798,24.03861
42704,42704,49.88101,24.03862
42705,42705,49.85142,24.03858
42706,42706,49.83136,24.03853
42707,42707,49.82978,24.03849
42708,42708,49.81158,24.0385
42709,42709,49.99313,24.03834
42710,42710,49.87081,24.03849
42711,42711,49.83126,24.03853
42712,42712,49.87986,24.03863
42713,42713,49.87066,24.03855
42714,42714,49.35348,24.03851
42715,42715,49.90322,24.03865
42716,42716,49.87165,24.03852
42717,42717,49.83336,24.03857
42718,42718,49.88287,24.03865
42719,42719,49.82548,24.0386
42720,42720,49.88071,24.03865
42721,42721,49.87077,24.03852
42722,42722,49.87062,24.03857
42723,42723,49.87958,24.03866
42724,42724,49.81465,24.03859
42725,42725,49.87965,24.03867
42726,42726,49.83143,24.03858
42727,42727,49.82655,24.0387
42728,42728,49.83132,24.03859
42729,42729,49.82412,24.03867
42730,42730,49.83891,24.03854
42731,42731,49.83507,24.03859
42732,42732,49.81385,24.03859
42733,42733,49.87066,24.03861
42734,42734,49.86977,24.0386
42735,42735,49.82909,24.03857
42736,42736,49.90156,24.03871
42737,42737,49.90175,24.03871
42738,42738,49.84477,24.03863
42739,42739,49.83124,24.03861
42740,42740,49.88132,24.03871
42741,42741,49.87063,24.03863
42742,42742,49.86972,24.03856
42743,42743,49.86871,24.03859
42744,42744,49.84483,24.03864
42745,42745,49.84384,24.03865
42746,42746,49.82752,24.03872
42747,42747,49.81538,24.03868
42748,42748,49.80015,24.03866
42749,42749,49.82649,24.03873
42750,42750,49.83173,24.03865
42751,42751,49.86878,24.03863
42752,42752,49.86456,24.03864
42753,42753,49.84602,24.03863
42754,42754,49.82658,24.03874
42755,42755,49.90324,24.03876
42756,42756,49.82757,24.03876
42757,42757,49.8314,24.03867
42758,42758,49.81543,24.03875
42759,42759,49.82655,24.03878
42760,42760,49.86978,24.0387
42761,42761,49.86973,24.03865
42762,42762,49.84476,24.03876
42763,42763,49.8317,24.03875
42764,42764,49.80037,24.03878
42765,42765,49.86871,24.03873
42766,42766,49.85083,24.03882
42767,42767,49.84384,24.03878
42768,42768,49.81486,24.03878
42769,42769,49.84711,24.0388
42770,42770,49.83786,24.0387
42771,42771,49.87956,24.03887
42772,42772,49.86878,24.03876
42773,42773,49.81192,24.03877
42774,42774,49.87999,24.03888
42775,42775,49.87963,24.03888
42776,42776,49.88088,24.03892
42777,42777,49.88128,24.03893
42778,42778,49.90265,24.03895
42779,42779,49.86262,24.03879
42780,42780,49.79729,24.03887
42781,42781,49.82731,24.03885
42782,42782,49.91207,24.03896
42783,42783,49.86256,24.03881
42784,42784,49.7978,24.03891
42785,42785,49.88088,24.039
42786,42786,49.82676,24.03893
42787,42787,49.82445,24.03899
42788,42788,49.81508,24.03898
42789,42789,49.8136,24.03889
42790,42790,49.82732,24.03893
42791,42791,49.90268,24.03905
42792,42792,49.8808,24.03903
42793,42793,49.8698,24.03893
42794,42794,49.84702,24.03897
42795,42795,49.7973,24.03898
42796,42796,49.79697,24.03897
42797,42797,49.83276,24.03898
42798,42798,49.86976,24.03892
42799,42799,49.86874,24.03895
42800,42800,49.82673,24.03901
42801,42801,49.81302,24.03896
42802,42802,49.79779,24.03903
42803,42803,49.82468,24.03908
42804,42804,49.86981,24.039
42805,42805,49.86866,24.03898
42806,42806,49.80352,24.03902
42807,42807,49.88043,24.0391
42808,42808,49.83498,24.039
42809,42809,49.86976,24.03898
42810,42810,49.77053,24.03901
42811,42811,49.84036,24.03898
42812,42812,49.90252,24.03915
42813,42813,49.88081,24.03914
42814,42814,49.84322,24.03907
42815,42815,49.797,24.03906
42816,42816,49.87952,24.03914
42817,42817,49.79834,24.0391
42818,42818,49.86436,24.03905
42819,42819,49.82617,24.03909
42820,42820,49.86873,24.03905
42821,42821,49.84488,24.03913
42822,42822,49.80487,24.0391
42823,42823,49.88075,24.03919
42824,42824,49.84482,24.03913
42825,42825,49.76985,24.03907
42826,42826,49.85077,24.03916
42827,42827,49.90257,24.03921
42828,42828,49.86866,24.03912
42829,42829,49.80777,24.0391
42830,42830,49.81234,24.03909
42831,42831,49.80573,24.03912
42832,42832,49.90248,24.03924
42833,42833,49.87957,24.03922
42834,42834,49.8262,24.03916
42835,42835,49.8143,24.03914
42836,42836,49.83983,24.03917
42837,42837,49.80598,24.03914
42838,42838,49.93454,24.03924
42839,42839,49.79833,24.03919
42840,42840,49.35341,24.03913
42841,42841,49.79679,24.03918
42842,42842,49.90254,24.03929
42843,42843,49.79858,24.03925
42844,42844,49.93446,24.0393
42845,42845,50.3582,24.03929
42846,42846,49.83602,24.03916
42847,42847,49.88239,24.03932
42848,42848,49.80633,24.03924
42849,42849,49.83974,24.03919
42850,42850,49.81407,24.03924
42851,42851,49.79864,24.03929
42852,42852,49.87902,24.03932
42853,42853,49.86796,24.03926
42854,42854,49.79649,24.03927
42855,42855,49.81361,24.03925
42856,42856,49.87997,24.0394
42857,42857,49.86983,24.03931
42858,42858,49.79853,24.03926
42859,42859,49.8799,24.03941
42860,42860,49.80773,24.03932
42861,42861,50.3582,24.0394
42862,42862,49.85078,24.03938
42863,42863,49.77156,24.03931
42864,42864,49.88164,24.03943
42865,42865,49.88065,24.03944
42866,42866,49.79652,24.03932
42867,42867,49.90242,24.03946
42868,42868,49.79863,24.03939
42869,42869,49.86798,24.03936
42870,42870,49.83787,24.03929
42871,42871,50.01607,24.03932
42872,42872,49.88069,24.03947
42873,42873,49.86725,24.03939
42874,42874,49.86719,24.0394
42875,42875,49.81288,24.03937
42876,42876,49.88028,24.0395
42877,42877,49.84701,24.03943
42878,42878,50.3571,24.0395
42879,42879,49.90247,24.03953
42880,42880,49.80912,24.03942
42881,42881,49.79494,24.03943
42882,42882,49.83468,24.03944
42883,42883,49.87942,24.03955
42884,42884,49.86727,24.03949
42885,42885,49.86643,24.03945
42886,42886,49.84323,24.0395
42887,42887,49.81361,24.03944
42888,42888,49.86649,24.03952
42889,42889,49.86719,24.0395
42890,42890,49.86276,24.03943
42891,42891,49.881,24.03958
42892,42892,49.87948,24.03958
42893,42893,49.84117,24.03949
42894,42894,49.83257,24.0395
42895,42895,49.8627,24.03945
42896,42896,49.7997,24.03955
42897,42897,49.76988,24.03948
42898,42898,49.81311,24.03948
42899,42899,49.86436,24.0395
42900,42900,49.81545,24.03958
42901,42901,50.357,24.03961
42902,42902,49.80112,24.03958
42903,42903,49.88059,24.03964
42904,42904,49.79984,24.03959
42905,42905,49.88064,24.03964
42906,42906,49.83253,24.03959
42907,42907,49.81639,24.03958
42908,42908,49.8665,24.03961
42909,42909,50.3571,24.03966
42910,42910,49.86642,24.0396
42911,42911,49.83302,24.03963
42912,42912,49.80071,24.03963
42913,42913,49.81487,24.03964
42914,42914,49.80055,24.03966
42915,42915,49.79935,24.03967
42916,42916,49.84087,24.03965
42917,42917,49.79998,24.03971
42918,42918,49.84432,24.03969
42919,42919,49.83659,24.03962
42920,42920,49.85527,24.03967
42921,42921,49.79609,24.03966
42922,42922,49.84693,24.0397
42923,42923,49.79928,24.03974
42924,42924,49.76997,24.03967
42925,42925,49.84084,24.03972
42926,42926,49.88059,24.0398
42927,42927,49.85086,24.03977
42928,42928,49.83975,24.03972
42929,42929,49.88063,24.03982
42930,42930,49.79587,24.03972
42931,42931,49.90242,24.03986
42932,42932,50.34895,24.03983
42933,42933,49.83522,24.03974
42934,42934,49.79763,24.03972
42935,42935,49.79732,24.03972
42936,42936,49.86983,24.03972
42937,42937,49.84105,24.03979
42938,42938,49.81362,24.03975
42939,42939,49.82933,24.03976
42940,42940,49.77048,24.03976
42941,42941,49.82077,24.03982
42942,42942,49.81243,24.03978
42943,42943,49.84714,24.03981
42944,42944,49.8131,24.03978
42945,42945,49.83825,24.03976
42946,42946,49.8145,24.03985
42947,42947,49.81666,24.03983
42948,42948,49.79792,24.0398
42949,42949,49.87928,24.03994
42950,42950,49.83293,24.0399
42951,42951,50.34906,24.03994
42952,42952,49.87989,24.03995
42953,42953,49.84102,24.0399
42954,42954,49.87808,24.03992
42955,42955,49.80002,24.03991
42956,42956,49.83797,24.03983
42957,42957,49.82078,24.03992
42958,42958,49.83879,24.03989
42959,42959,49.79697,24.03988
42960,42960,50.34897,24.03999
42961,42961,49.86441,24.03991
42962,42962,49.81563,24.03997
42963,42963,49.84189,24.0399
42964,42964,49.83293,24.03993
42965,42965,49.87274,24.03994
42966,42966,49.83983,24.03996
42967,42967,49.83977,24.03995
42968,42968,49.88056,24.04005
42969,42969,49.79993,24.04002
42970,42970,49.88061,24.04009
42971,42971,49.84051,24.03999
42972,42972,50.01257,24.03994
42973,42973,49.80347,24.04004
42974,42974,49.81267,24.04
42975,42975,50.01273,24.03995
42976,42976,50.34813,24.04011
42977,42977,49.82953,24.04003
42978,42978,49.86453,24.04005
42979,42979,49.79984,24.04006
42980,42980,49.80005,24.04006
42981,42981,49.87921,24.04016
42982,42982,49.84525,24.04013
42983,42983,49.83509,24.04007
42984,42984,49.7954,24.04007
42985,42985,49.82966,24.04006
42986,42986,49.86284,24.04005
42987,42987,49.87927,24.04018
42988,42988,49.87237,24.04009
42989,42989,49.86277,24.04006
42990,42990,49.80452,24.04011
42991,42991,50.35405,24.04018
42992,42992,49.79835,24.04015
42993,42993,49.80485,24.04012
42994,42994,49.80037,24.04012
42995,42995,49.82203,24.04016
42996,42996,49.80023,24.04012
42997,42997,49.86474,24.04013
42998,42998,50.34817,24.04022
42999,42999,49.81522,24.04019
43000,43000,49.79998,24.04013
43001,43001,49.80283,24.04017
43002,43002,49.8452,24.04022
43003,43003,49.81451,24.0402
43004,43004,49.80568,24.04017
43005,43005,49.80009,24.04017
43006,43006,49.79543,24.04016
43007,43007,49.77054,24.04017
43008,43008,49.7413,24.04015
43009,43009,49.88056,24.0403
43010,43010,49.91212,24.04033
43011,43011,49.80026,24.04022
43012,43012,49.87965,24.04032
43013,43013,49.83978,24.0402
43014,43014,49.8026,24.04026
43015,43015,49.83806,24.0402
43016,43016,49.81411,24.04027
43017,43017,49.80631,24.04025
43018,43018,49.8004,24.04024
43019,43019,50.35333,24.04033
43020,43020,49.83525,24.04026
43021,43021,49.87914,24.04034
43022,43022,49.80251,24.0403
43023,43023,49.86286,24.04023
43024,43024,49.83812,24.04024
43025,43025,49.88049,24.04037
43026,43026,49.81378,24.04028
43027,43027,49.8628,24.04025
43028,43028,49.82577,24.04031
43029,43029,49.80128,24.04028
43030,43030,49.82982,24.04028
43031,43031,49.81364,24.04029
43032,43032,49.85384,24.0403
43033,43033,49.74132,24.04027
43034,43034,49.90224,24.04044
43035,43035,49.85583,24.04031
43036,43036,49.8792,24.04042
43037,43037,49.86994,24.04034
43038,43038,49.81313,24.04032
43039,43039,49.84542,24.04041
43040,43040,49.79504,24.04034
43041,43041,49.81548,24.0404
43042,43042,49.88005,24.04045
43043,43043,49.81976,24.04037
43044,43044,49.85364,24.04036
43045,43045,49.82689,24.04041
43046,43046,49.79428,24.04037
43047,43047,49.85381,24.04039
43048,43048,49.8309,24.0404
43049,43049,49.81726,24.0404
43050,43050,49.80218,24.04045
43051,43051,49.81484,24.04048
43052,43052,49.80719,24.04044
43053,43053,49.79621,24.04041
43054,43054,49.79507,24.04043
43055,43055,50.39467,24.04049
43056,43056,49.79432,24.04041
43057,43057,49.90229,24.04055
43058,43058,49.84739,24.04044
43059,43059,49.84538,24.04052
43060,43060,49.80085,24.04042
43061,43061,50.39476,24.04051
43062,43062,49.85359,24.04049
43063,43063,49.85367,24.04046
43064,43064,49.81596,24.0405
43065,43065,49.81978,24.04049
43066,43066,49.82983,24.04046
43067,43067,49.83413,24.0405
43068,43068,49.7942,24.04047
43069,43069,49.79543,24.0405
43070,43070,49.80914,24.04053
43071,43071,49.79424,24.04051
43072,43072,49.88172,24.04065
43073,43073,49.88161,24.04065
43074,43074,49.80447,24.04056
43075,43075,49.79477,24.04053
43076,43076,49.88185,24.04065
43077,43077,49.81249,24.04055
43078,43078,49.81215,24.04056
43079,43079,49.8818,24.04066
43080,43080,49.83265,24.0406
43081,43081,49.87648,24.04066
43082,43082,49.83571,24.04057
43083,43083,49.83403,24.04058
43084,43084,49.81506,24.04064
43085,43085,49.81011,24.04059
43086,43086,49.82146,24.04061
43087,43087,49.80215,24.04063
43088,43088,50.39474,24.04066
43089,43089,49.88165,24.04069
43090,43090,49.81539,24.04066
43091,43091,49.81946,24.04063
43092,43092,49.88172,24.0407
43093,43093,49.88117,24.04071
43094,43094,49.8818,24.04072
43095,43095,49.79595,24.04064
43096,43096,49.88185,24.04073
43097,43097,49.87654,24.04071
43098,43098,49.87103,24.04065
43099,43099,49.84248,24.04068
43100,43100,49.88038,24.04076
43101,43101,49.87643,24.04076
43102,43102,49.79478,24.04065
43103,43103,49.8459,24.04077
43104,43104,49.79878,24.04073
43105,43105,49.88121,24.04077
43106,43106,49.87099,24.04067
43107,43107,49.81649,24.04069
43108,43108,49.84754,24.04075
43109,43109,49.88079,24.04079
43110,43110,49.88042,24.04079
43111,43111,49.80076,24.04069
43112,43112,49.88074,24.0408
43113,43113,49.82689,24.04076
43114,43114,49.88054,24.04081
43115,43115,49.81951,24.04074
43116,43116,49.79464,24.0407
43117,43117,49.87103,24.04072
43118,43118,49.82645,24.04077
43119,43119,49.81413,24.04077
43120,43120,49.87647,24.04083
43121,43121,49.87099,24.04073
43122,43122,49.79413,24.04072
43123,43123,49.84248,24.04076
43124,43124,49.8247,24.04076
43125,43125,49.79418,24.04073
43126,43126,49.8603,24.04077
43127,43127,49.82774,24.04086
43128,43128,49.88079,24.04086
43129,43129,49.87637,24.04086
43130,43130,49.81382,24.04079
43131,43131,49.81365,24.04078
43132,43132,49.8804,24.04087
43133,43133,49.88035,24.04087
43134,43134,49.84583,24.04077
43135,43135,49.88074,24.04087
43136,43136,49.88053,24.04087
43137,43137,49.87632,24.04087
43138,43138,49.3536,24.04077
43139,43139,49.83471,24.04083
43140,43140,49.81773,24.04079
43141,43141,49.7988,24.04075
43142,43142,49.7997,24.04077
43143,43143,49.81316,24.04083
43144,43144,49.7946,24.04086
43145,43145,49.81536,24.04088
43146,43146,49.87641,24.04092
43147,43147,49.8807,24.04093
43148,43148,49.88076,24.04094
43149,43149,49.83141,24.04087
43150,43150,49.8064,24.04087
43151,43151,49.82977,24.04085
43152,43152,49.83471,24.04088
43153,43153,49.81289,24.04088
43154,43154,49.88036,24.04097
43155,43155,49.87636,24.04097
43156,43156,49.88065,24.04098
43157,43157,49.79465,24.0409
43158,43158,49.83791,24.04088
43159,43159,49.86994,24.04089
43160,43160,49.80828,24.04092
43161,43161,49.8045,24.04092
43162,43162,49.88072,24.041
43163,43163,49.87586,24.04098
43164,43164,49.81923,24.04093
43165,43165,49.80833,24.04093
43166,43166,49.84291,24.04094
43167,43167,49.87899,24.04103
43168,43168,49.88058,24.04104
43169,43169,49.87456,24.04099
43170,43170,49.81262,24.04096
43171,43171,49.87906,24.04105
43172,43172,49.81563,24.04101
43173,43173,49.88065,24.04106
43174,43174,49.81644,24.04099
43175,43175,49.8537,24.04101
43176,43176,49.79452,24.04102
43177,43177,49.81928,24.04101
43178,43178,49.80095,24.04098
43179,43179,49.82437,24.04107
43180,43180,49.79901,24.04096
43181,43181,49.88047,24.0411
43182,43182,49.82796,24.04103
43183,43183,49.82121,24.04104
43184,43184,49.81464,24.04107
43185,43185,49.87587,24.04109
43186,43186,49.81099,24.04102
43187,43187,49.80656,24.04103
43188,43188,49.79414,24.04105
43189,43189,49.85362,24.04105
43190,43190,49.84755,24.04113
43191,43191,49.84298,24.04103
43192,43192,49.7942,24.04106
43193,43193,49.84285,24.04099
